label,i,j,K_ij
fcnn,29,16,24.06859588623047
fcnn,29,17,25.027986526489258
fcnn,29,18,23.18760108947754
fcnn,29,19,23.740097045898438
fcnn,29,20,34.61345291137695
fcnn,29,21,28.94989013671875
fcnn,29,22,27.940793991088867
fcnn,29,23,22.11227035522461
fcnn,29,24,28.875213623046875
fcnn,29,25,31.1826114654541
fcnn,29,26,28.757667541503906
fcnn,29,27,23.425649642944336
fcnn,29,28,26.290090560913086
fcnn,30,0,57.20574951171875
fcnn,30,1,43.79554748535156
fcnn,30,2,50.2563591003418
fcnn,30,3,54.00669860839844
fcnn,30,4,53.94587707519531
fcnn,30,5,41.63650894165039
fcnn,30,6,51.60246658325195
fcnn,30,7,41.47727966308594
fcnn,30,8,52.438148498535156
fcnn,30,9,39.262229919433594
fcnn,30,10,50.972259521484375
fcnn,30,11,50.949615478515625
fcnn,30,12,50.96785354614258
fcnn,30,13,39.13554382324219
fcnn,30,14,48.56965255737305
fcnn,30,15,44.44798278808594
fcnn,30,16,56.77230453491211
fcnn,30,17,49.98137664794922
fcnn,30,18,34.12868118286133
fcnn,30,19,43.648948669433594
fcnn,30,20,42.21755599975586
fcnn,30,21,51.90003204345703
fcnn,30,22,51.25171661376953
fcnn,30,23,48.472267150878906
fcnn,30,24,52.88382339477539
fcnn,30,25,44.992095947265625
fcnn,30,26,51.92478942871094
fcnn,30,27,50.442047119140625
fcnn,30,28,51.49005889892578
fcnn,30,29,26.327667236328125
fcnn,31,0,51.16057205200195
fcnn,31,1,39.8111572265625
fcnn,31,2,56.19634246826172
fcnn,31,3,51.841339111328125
fcnn,31,4,51.693031311035156
fcnn,31,5,33.01107406616211
fcnn,31,6,46.53065872192383
fcnn,31,7,37.9134407043457
fcnn,31,8,50.146484375
fcnn,31,9,30.97185516357422
fcnn,31,10,52.933231353759766
fcnn,31,11,48.291221618652344
fcnn,31,12,47.393043518066406
fcnn,31,13,35.633453369140625
fcnn,31,14,42.607913970947266
fcnn,31,15,41.67595291137695
fcnn,31,16,52.40663528442383
fcnn,31,17,43.94824981689453
fcnn,31,18,31.69723892211914
fcnn,31,19,39.234031677246094
fcnn,31,20,45.41914367675781
